,combined_chargedescription,arrest_year,X,Y,arrestnumber,age,latitude,longitude,objectid,shape,arrest_month
4365,THEFT L/T $1000,2018,1395552.5814754,615778.602033167,18017258.0,50.0,39.3571,-76.7057,331455,0.0,1
4366,THEFT L/T 500,2018,1395327.30477281,615486.483161212,18130188.0,34.0,39.3563,-76.7065,119528,0.0,8
4367,THEFT LESS,2018,1425416.27869421,589229.820852613,18080580.0,29.0,39.2839,-76.6005,216732,0.0,5
4368,THEFT LESS THAN,2019,1423486.78523307,590314.155449509,19039070.0,30.0,39.2869,-76.6073,282162,0.0,3
4369,THEFT LESS THAN $100,2018,2807907.94057538,1208013.1026999862,36277319.0,64.0,78.6494,-153.3523,201664,0.0,17
4370,THEFT LESS THAN $100,2019,2820023.3498686804,1190610.995230171,38093910.0,72.0,78.6015,-153.3097,537169,0.0,7
4371,THEFT LESS THAN $100,2020,2831887.23322054,1193461.708958703,40162066.0,71.0,78.6092,-153.2677,410854,0.0,11
4372,THEFT LESS THAN $100.00,2018,2832550.7543026004,1192079.3542028652,1158152062.0,2410.0,78.6054,-153.2654,11750781,0.0,400
4373,THEFT LESS THAN $100.00,2019,4216656.76905131,1785155.382352932,1146116753.0,2219.0,117.9003,-230.0118,9597522,0.0,414
4374,THEFT LESS THAN $100.00,2020,4237209.93445475,1821532.555477432,803332016.0,1521.0,117.9999,-229.93869999999998,7924136,0.0,232
4375,THEFT LESS THAN $100.00,2021,0.0,0.0,253182909.0,425.0,0.0,0.0,1867179,0.0,87
4376,THEFT LESS THAN $100.00,2022,0.0,0.0,419222092.0,772.0,0.0,0.0,3941647,0.0,105
4377,THEFT LESS THAN $1000,2018,2826118.95790751,1200542.4329024479,36268038.0,76.0,78.62870000000001,-153.288,223188,0.0,17
4378,THEFT LESS THAN $500,2020,1433501.77719666,609481.735749835,20078043.0,30.0,39.3394,-76.5716,196211,0.0,6
4379,THEFT LESS THAN 100,2018,2833221.41013175,1192665.425481794,36219838.0,75.0,78.607,-153.26299999999998,320050,0.0,14
4380,THEFT LESS THAN 100,2019,1415678.97667251,596291.643527092,19126347.0,23.0,39.3034,-76.6348,112495,0.0,8
4381,THEFT LESS THAN 100,2021,1419614.98043073,602499.73829764,21124131.0,32.0,39.3204,-76.6208,103399,0.0,9
4382,THEFT LESS THAN 100.00,2018,0.0,0.0,18167532.0,25.0,0.0,0.0,45233,0.0,11
4383,THEFT LESS THAN 150.00,2019,1431338.22103149,587945.167024891,19046869.0,35.0,39.2803,-76.5796,267691,0.0,3
4384,THEFT LESS THAN 1500,2018,1431338.22103149,587945.167024891,18121204.0,25.0,39.2803,-76.5796,137233,0.0,8
4385,THEFT OF A MOTOR VEHICLE,2021,1412280.41279093,589685.602723689,21004306.0,27.0,39.2853,-76.6469,352565,0.0,1
4386,THEFT OF AUTO,2022,32070835.9419795,-948896.130248216,22124872.0,22.0,0.0,0.0,69025,0.0,10
4387,THEFT OF LICENSE PLATES,2019,1429722.40113688,594676.148579609,19104375.0,56.0,39.2988,-76.5852,155829,0.0,7
4388,THEFT OF MOTOR VEHICLE,2018,1416828.86951892,591852.585199728,18125921.0,33.0,39.2912,-76.6308,127818,0.0,8
4389,THEFT OF SERVICE,2018,1421758.04570232,590816.706557126,18162619.0,44.0,39.2883,-76.6134,55651,0.0,10
4390,THEFT OF SERVICE,2019,1398557.81779738,613420.893522569,19135261.0,45.0,39.3506,-76.6951,93173,0.0,9
4391,THEFT OF SERVICE,2020,66987391.63909322,-715202.454853626,80454219.0,193.0,78.5792,-153.219,545140,0.0,32
4392,THEFT OF SERVICES GREATER THAN,2019,1422859.87756711,591294.902821403,19051061.0,45.0,39.2896,-76.6095,259468,0.0,4
4393,THEFT OF VEHICLE TAG,2019,1433038.75300771,593562.294521168,19027590.0,21.0,39.2957,-76.5735,305291,0.0,2
4394,"THEFT OVER $1,000",2019,1429509.21713787,591761.285648608,19123060.0,47.0,39.2908,-76.586,117463,0.0,8
4395,"THEFT OVER $1,000",2020,1437974.99621758,591145.439143055,20180986.0,57.0,39.289,-76.5561,27393,0.0,11
4396,"THEFT OVER $1,500.00",2018,1434232.72325684,592438.765254111,18114617.0,37.0,39.2926,-76.5693,150853,0.0,7
4397,"THEFT OVER $10,000",2020,1440692.14845077,591158.794494942,20023103.0,21.0,39.289,-76.5465,310646,0.0,2
4398,THEFT OVER $100,2018,1435537.0588763,585997.973311961,18086776.0,26.0,39.2749,-76.5648,205838,0.0,5
4399,"THEFT OVER $100.00 UNDER $1,50",2018,1432983.17148071,593343.492593796,18100294.0,27.0,39.2951,-76.5737,178995,0.0,6
4400,THEFT OVER $1000,2018,1417703.79598891,585518.452266867,18193279.0,55.0,39.2738,-76.6278,1618,0.0,12
4401,THEFT OVER $1000,2019,1413523.18892041,597594.362742893,19024248.0,59.0,39.307,-76.6424,314877,0.0,2
4402,THEFT OVER $1000,2020,32070835.9419795,-948896.130248216,20180990.0,62.0,0.0,0.0,27392,0.0,11
4403,THEFT OVER $1500,2018,1420391.33852908,599516.217455596,18116651.0,22.0,39.3122,-76.6181,145576,0.0,7
4404,THEFT OVER $1500,2022,2855595.41293276,1176805.221399598,44208446.0,69.0,78.5632,-153.1842,236613,0.0,16
4405,THEFT OVER $1500-25000,2019,1417703.79598891,585518.452266867,19167198.0,31.0,39.2738,-76.6278,30201,0.0,11
4406,THEFT OVER $500,2018,1445126.12378557,615075.409562036,18115240.0,50.0,39.3546,-76.5304,149732,0.0,7
4407,"THEFT OVER 1,000",2018,4279563.70727987,1767305.423330194,54302530.0,86.0,117.85060000000001,-229.7898,534478,0.0,19
4408,"THEFT OVER 1,000",2019,1435027.66410151,585959.126377251,19115735.0,31.0,39.2748,-76.5666,131941,0.0,8
4409,"THEFT OVER 1,000",2021,1417703.79598891,585518.452266867,21068553.0,26.0,39.2738,-76.6278,222582,0.0,5
4410,THEFT OVER 100,2019,1420976.22195965,595002.124692925,19050205.0,31.0,39.2998,-76.6161,263539,0.0,4
4411,THEFT OVER 1000,2018,0.0,0.0,18054661.0,27.0,0.0,0.0,263692,0.0,4
4412,THEFT OVER 1500,2018,32070835.9419795,-948896.130248216,18029914.0,25.0,0.0,0.0,309626,0.0,2
4413,THEFT OVER 1600.00,2021,1426080.70443085,592620.131837021,21075368.0,22.0,39.2932,-76.5981,209558,0.0,5
4414,THEFT OVER 500$,2018,1445126.12378557,615075.409562036,18115245.0,60.0,39.3546,-76.5304,149739,0.0,7
4415,THEFT OVER 500.,2019,1444458.39594347,585277.14920114,19075318.0,21.0,39.2728,-76.5333,215629,0.0,5
4416,THEFT SCHEME,2020,1398413.03194127,605953.484999273,20131733.0,30.0,39.3301,-76.6957,107239,0.0,9
4417,"THEFT SCHEME: $1,500 TO <$25K",2018,0.0,0.0,72399606.0,137.0,0.0,0.0,711843,0.0,26
4418,"THEFT SCHEME: $1,500 TO <$25K",2019,0.0,0.0,57261704.0,103.0,0.0,0.0,565242,0.0,17
4419,"THEFT SCHEME: $1,500 TO <$25K",2020,0.0,0.0,80457234.0,143.0,0.0,0.0,572798,0.0,31
4420,"THEFT SCHEME: $1,500 TO <$25K",2021,0.0,0.0,63320050.0,98.0,0.0,0.0,414031,0.0,23
4421,"THEFT SCHEME: $1,500 TO <$25K",2022,0.0,0.0,88442777.0,176.0,0.0,0.0,414670,0.0,35
4422,"THEFT SCHEME: $100,000 PLUS",2018,0.0,0.0,18042018.0,30.0,0.0,0.0,287565,0.0,3
4423,"THEFT SCHEME:$100 TO <$1,500",2018,0.0,0.0,54321047.0,78.0,0.0,0.0,492210,0.0,21
4424,"THEFT SCHEME:$100 TO <$1,500",2019,0.0,0.0,57310090.0,122.0,0.0,0.0,469320,0.0,21
4425,"THEFT SCHEME:$100 TO <$1,500",2020,0.0,0.0,40039207.0,116.0,0.0,0.0,638477,0.0,4
4426,"THEFT SCHEME:$100 TO <$1,500",2021,0.0,0.0,21085328.0,30.0,0.0,0.0,185915,0.0,6
4427,"THEFT SCHEME:$100 TO <$1,500",2022,0.0,0.0,88324286.0,99.0,0.0,0.0,685561,0.0,27
4428,THEFT U 1000,2019,1402016.74506832,610882.98944241,19140561.0,47.0,39.3436,-76.6829,81214,0.0,9
4429,THEFT UNDER,2018,1397572.3723488,612106.35270981,18160013.0,41.0,39.347,-76.6986,59488,0.0,10
4430,"THEFT UNDER $1,000",2018,1417272.39541724,594149.070204251,18127455.0,45.0,39.2975,-76.6292,124630,0.0,8
4431,"THEFT UNDER $1,000",2019,1421757.42870872,590962.398234701,19125135.0,37.0,39.2887,-76.6134,114494,0.0,8
4432,"THEFT UNDER $1,000",2020,1434881.28112797,586978.29046672,20068481.0,40.0,39.2776,-76.5671,212542,0.0,5
4433,"THEFT UNDER $1,000.00",2019,1404493.83471269,598325.468177096,19147947.0,41.0,39.3091,-76.6743,66256,0.0,10
4434,THEFT UNDER $100,2018,9972844.96727145,4131421.285778215,144847256.0,250.0,275.00600000000003,-536.2212999999999,1318006,0.0,55
4435,THEFT UNDER $100,2019,2823384.53011417,1183743.078573012,38098567.0,90.0,78.58260000000001,-153.2979,528394,0.0,7
4436,THEFT UNDER $100,2020,1413461.60473655,598868.952724487,20131856.0,53.0,39.3105,-76.6426,106293,0.0,9
4437,THEFT UNDER $100,2021,1397573.45465995,611778.539445476,21058346.0,51.0,39.3461,-76.6986,241897,0.0,4
4438,THEFT UNDER $100.,2018,1410415.4440693,588840.716806484,18029027.0,21.0,39.283,-76.6535,310746,0.0,2
4439,THEFT UNDER $100.,2019,1395327.30477281,615486.483161212,19055596.0,56.0,39.3563,-76.7065,252088,0.0,4
4440,THEFT UNDER $100.00,2018,7137191.3736609,2959751.178504837,90470947.0,161.0,196.4567,-382.96659999999997,931534,0.0,31
4441,THEFT UNDER $100.00,2019,1435912.83398874,590297.749847857,19075783.0,46.0,39.2867,-76.5634,214590,0.0,5
4442,THEFT UNDER $1000,2018,1438441.9610776,617227.358032713,18019966.0,33.0,39.3606,-76.554,327983,0.0,2
4443,THEFT UNDER $1000,2019,4289174.06905135,1776454.710417425,57343188.0,97.0,117.8756,-229.7557,404185,0.0,23
4444,THEFT UNDER $1000,2020,32070835.9419795,-948896.130248216,20061339.0,44.0,0.0,0.0,225561,0.0,5
4445,THEFT UNDER $1000.00,2018,2866649.3321231697,1179988.423715998,36115782.0,74.0,78.5718,-153.1451,514942,0.0,8
4446,THEFT UNDER $1000.00,2021,1433158.25925172,592215.176139872,21043506.0,21.0,39.292,-76.5731,272692,0.0,3
4447,THEFT UNDER $1500,2020,1415906.26085937,589007.835349063,20007294.0,39.0,39.2834,-76.6341,347129,0.0,1
4448,THEFT UNDER $1500.00,2018,32070835.9419795,-948896.130248216,18175686.0,34.0,0.0,0.0,29547,0.0,11
4449,THEFT UNDER $300,2020,1410707.9508595,601225.864992392,20130174.0,50.0,39.317,-76.6523,109156,0.0,9
4450,THEFT UNDER $300.00,2019,1435810.86019572,605704.561455038,19033334.0,25.0,39.329,-76.5635,294189,0.0,3
4451,THEFT UNDER $500,2019,1421187.20723012,618787.923462093,38230215.0,89.0,39.3651,-76.615,266707,0.0,16
4452,THEFT UNDER $500,2022,1408539.79834136,606025.650954709,22137111.0,57.0,39.3302,-76.6599,40659,0.0,11
4453,"THEFT UNDER 1,000",2018,1425015.55040893,590247.929891863,18002215.0,39.0,39.2867,-76.6019,358905,0.0,1
4454,THEFT UNDER 100,2018,2831897.35599239,1192700.0496590268,36260206.0,88.0,78.6071,-153.2677,237583,0.0,17
4455,THEFT UNDER 100,2019,5672499.53061252,2373989.1004463937,76212217.0,152.0,157.18280000000001,-306.5048,1030267,0.0,16
4456,THEFT UNDER 100,2020,33515962.06576507,-333820.72068617994,40251943.0,86.0,39.3546,-76.5304,235581,0.0,17
4457,THEFT UNDER 100,2021,2855117.08637579,1175714.460339934,42161704.0,56.0,78.56020000000001,-153.1859,385993,0.0,11
4458,THEFT UNDER 100.00,2018,2848602.4008634603,1203254.541696278,36117206.0,106.0,78.63589999999999,-153.20850000000002,513691,0.0,8
4459,THEFT UNDER 100.00,2019,1430656.46156565,594643.985950324,19029840.0,42.0,39.2987,-76.5819,302055,0.0,2
4460,THEFT UNDER 1000,2019,2858761.11721669,1191354.0256335982,38146418.0,58.0,78.60310000000001,-153.1728,432697,0.0,11
4461,THEFT UNDER 1000,2020,1395327.30477281,615486.483161212,20032134.0,38.0,39.3563,-76.7065,294079,0.0,3
4462,THEFT UNDER 1000,2021,1442269.80433882,603878.622568124,21043725.0,51.0,39.3239,-76.5407,271659,0.0,3
4463,THEFT UNDER 1100.00,2019,1415678.97667251,596291.643527092,19173142.0,41.0,39.3034,-76.6348,18545,0.0,12
4464,THEFT UNDER 1500,2019,32070835.9419795,-948896.130248216,19167728.0,63.0,0.0,0.0,28869,0.0,11
4465,THEFT UNDER 1500.00,2018,1443506.4129692,588768.965209798,18117477.0,28.0,39.2824,-76.5366,144524,0.0,7
4466,THEFT-SCHEME: LESS $1000,2018,0.0,0.0,18156647.0,21.0,0.0,0.0,65342,0.0,10
4467,THEFT-SCHEME: LESS $1000,2022,0.0,0.0,22006742.0,47.0,0.0,0.0,341686,0.0,1
4468,THEFT-SCHEME:10K TO UND 100K,2018,0.0,0.0,18091536.0,24.0,0.0,0.0,195282,0.0,6
4469,THEFT-SCHEME:1K TO UNDER 10K,2018,0.0,0.0,72297722.0,105.0,0.0,0.0,907283,0.0,20
4470,THEFT-SCHEME:1K TO UNDER 10K,2020,0.0,0.0,20038427.0,38.0,0.0,0.0,277984,0.0,3
4471,THEFT/SHOPLIFTING,2018,1432708.54663676,603686.590665796,18055821.0,23.0,39.3235,-76.5745,262549,0.0,4
4472,THEFT/STOLEN TAGS,2019,1400272.51942397,591535.96632617,19153631.0,22.0,39.2905,-76.6893,56580,0.0,10
4473,"THEFT: $1,000 TO UNDER $10,000",2018,0.0,0.0,560672053.0,1179.0,0.0,0.0,6289957,0.0,176
4474,"THEFT: $1,000 TO UNDER $10,000",2019,0.0,0.0,209607310.0,370.0,0.0,0.0,2782610,0.0,44
4475,"THEFT: $1,000 TO UNDER $10,000",2021,0.0,0.0,84410848.0,150.0,0.0,0.0,584175,0.0,31
4476,"THEFT: $1,000 TO UNDER $10,000",2022,0.0,0.0,44200358.0,71.0,0.0,0.0,256579,0.0,16
4477,"THEFT: $1,500 TO UNDER $25,000",2018,0.0,0.0,887172374.0,1586.0,0.0,0.0,8144175,0.0,333
4478,"THEFT: $1,500 TO UNDER $25,000",2019,0.0,0.0,1393952975.0,2567.0,0.0,0.0,12639050,0.0,477
4479,"THEFT: $1,500 TO UNDER $25,000",2020,0.0,0.0,924294927.0,1478.0,0.0,0.0,8197878,0.0,296
4480,"THEFT: $1,500 TO UNDER $25,000",2021,0.0,0.0,759523576.0,1219.0,0.0,0.0,5703999,0.0,253
4481,"THEFT: $1,500 TO UNDER $25,000",2022,0.0,0.0,1126161804.0,1638.0,0.0,0.0,8593192,0.0,340
4482,"THEFT: $100 TO UNDER $1,500",2018,0.0,0.0,1665827116.0,3224.0,0.0,0.0,15062540,0.0,629
4483,"THEFT: $100 TO UNDER $1,500",2019,0.0,0.0,1870832830.0,3585.0,0.0,0.0,17956218,0.0,612
4484,"THEFT: $100 TO UNDER $1,500",2020,0.0,0.0,1667618211.0,2835.0,0.0,0.0,15158602,0.0,520
4485,"THEFT: $100 TO UNDER $1,500",2021,0.0,0.0,1455113319.0,2436.0,0.0,0.0,12227605,0.0,444
4486,"THEFT: $100 TO UNDER $1,500",2022,0.0,0.0,1280481609.0,1981.0,0.0,0.0,10340379,0.0,366
4487,THEFT: $100 TO UNDER $1500,2019,0.0,0.0,19060620.0,26.0,0.0,0.0,242971,0.0,4
4488,"THEFT: $100,000 PLUS",2020,1412754.64910717,598756.923344958,40070318.0,66.0,39.3102,-76.6451,570690,0.0,6
4489,"THEFT: $100,000 PLUS",2021,0.0,0.0,42223842.0,106.0,0.0,0.0,261876,0.0,15
4490,"THEFT: $25,000 TO UND $100,000",2018,0.0,0.0,108383277.0,197.0,0.0,0.0,1478144,0.0,26
4491,"THEFT: $25,000 TO UND $100,000",2019,0.0,0.0,95640384.0,119.0,0.0,0.0,539029,0.0,43
4492,"THEFT: $25,000 TO UND $100,000",2020,0.0,0.0,140872851.0,252.0,0.0,0.0,842683,0.0,58
4493,"THEFT: $25,000 TO UND $100,000",2021,0.0,0.0,63138427.0,87.0,0.0,0.0,800633,0.0,10
4494,"THEFT: $25,000 TO UND $100,000",2022,0.0,0.0,66308039.0,89.0,0.0,0.0,362803,0.0,24
4495,THEFT: $300 PLUS VALUE,2020,0.0,0.0,20137117.0,41.0,0.0,0.0,96037,0.0,9
4496,"THEFT: LESS $1,000 VALUE",2018,0.0,0.0,794667589.0,1702.0,0.0,0.0,11031277,0.0,181
4497,"THEFT: LESS $1,000 VALUE",2019,0.0,0.0,152767766.0,331.0,0.0,0.0,1373320,0.0,51
4498,"THEFT: LESS $1,000 VALUE",2020,0.0,0.0,60211626.0,129.0,0.0,0.0,670864,0.0,14
4499,"THEFT: LESS $1,000 VALUE",2021,0.0,0.0,84510678.0,175.0,0.0,0.0,369150,0.0,37
4500,THEFT: OVER $1500.00,2018,1421033.12736562,594929.516681514,18057641.0,51.0,39.2996,-76.6159,258436,0.0,4
4501,"THEFT:$10,000 TO UND $100,000",2018,0.0,0.0,144639249.0,295.0,0.0,0.0,1720573,0.0,42
4502,"THEFT:$10,000 TO UND $100,000",2019,0.0,0.0,57278348.0,122.0,0.0,0.0,533656,0.0,20
4503,"THEFT:$10,000 TO UND $100,000",2021,0.0,0.0,42112631.0,72.0,0.0,0.0,492776,0.0,9
4504,"THEFT:$10,000 TO UND $100,000",2022,0.0,0.0,22105116.0,43.0,0.0,0.0,116409,0.0,8
4505,THEFT:LESS $300 VALUE,2022,0.0,0.0,22078835.0,55.0,0.0,0.0,175764,0.0,6
4506,THEFT:LESS $500 VALUE,2019,0.0,0.0,19117483.0,52.0,0.0,0.0,128886,0.0,8
4507,THEFTOVER $100,2018,1420974.69024289,595366.355220151,18057262.0,29.0,39.3008,-76.6161,258451,0.0,4
4508,THIEF,2019,1420150.36930809,596237.070870595,19034460.0,26.0,39.3032,-76.619,293138,0.0,3
4509,THIRD DEGREE BURGLARY,2019,1421767.06366662,595369.699579585,19037012.0,33.0,39.3008,-76.6133,286450,0.0,3
4510,THREAT BY ARSON,2022,1425408.07372703,597570.805299652,22023113.0,33.0,39.3068,-76.6004,298391,0.0,3
4511,THREAT OF ARSON,2020,5691536.77148846,2398589.467739733,80586047.0,129.0,157.2501,-306.4371,330202,0.0,38
4512,THREAT OF ARSON,2021,1413672.67314375,595555.221655673,21074036.0,25.0,39.3014,-76.6419,211450,0.0,5
4513,THREAT OF ARSON,2022,7099792.06349154,3000506.952183372,110230538.0,181.0,196.56900000000002,-383.0981,1241692,0.0,22
4514,THREAT OF MASS VIOLENCE,2018,0.0,0.0,18172900.0,28.0,0.0,0.0,35275,0.0,11
4515,THREAT OF MASS VIOLENCE,2019,0.0,0.0,38302768.0,101.0,0.0,0.0,123505,0.0,21
4516,THREAT OF MASS VIOLENCE,2020,0.0,0.0,60302797.0,136.0,0.0,0.0,485622,0.0,21
4517,THREAT OF MASS VIOLENCE,2021,0.0,0.0,63099046.0,113.0,0.0,0.0,876862,0.0,9
4518,THREAT OF MASS VIOLENCE,2022,0.0,0.0,44210592.0,101.0,0.0,0.0,230790,0.0,17
4519,THREAT WITH DEADLY WEAPON,2019,1413059.5060052,600397.180695934,19070241.0,45.0,39.3147,-76.644,224595,0.0,5
4520,THREAT-SEND/DELIVER-INJURY,2018,0.0,0.0,18193257.0,36.0,0.0,0.0,1636,0.0,12
4521,THREAT/ST OFFICIAL/TO INJURE,2020,0.0,0.0,20025222.0,23.0,0.0,0.0,307363,0.0,2
4522,TRAFFIC,2018,0.0,0.0,36354046.0,72.0,0.0,0.0,56710,0.0,23
4523,TRAFFIC,2019,1406095.16548232,585910.809031123,152471247.0,255.0,39.275,-76.6688,1966701,0.0,33
4524,TRAFFIC,2020,0.0,0.0,40043306.0,52.0,0.0,0.0,633495,0.0,4
4525,TRAFFIC,2021,0.0,0.0,21017458.0,23.0,0.0,0.0,325684,0.0,2
4526,TRAFFIC,2022,0.0,0.0,22102436.0,32.0,0.0,0.0,121422,0.0,8
4527,TRAFFIC PWID,2020,1424465.90594591,592977.309557418,20031663.0,19.0,39.2942,-76.6038,295223,0.0,3
4528,TRAFFIC VIOLATION,2018,1413063.16249289,592201.865479084,18071090.0,18.0,39.2922,-76.6441,234671,0.0,5
4529,TRAFFIC VIOLATION DUI,2018,1399746.53389906,613133.49797905,18060629.0,33.0,39.3498,-76.6909,252170,0.0,4
4530,TRAFFIC VOLATION/ CDS,2018,1405210.52015135,611477.066546538,18139348.0,30.0,39.3452,-76.6716,99439,0.0,9
4531,TRAFFIC/RESISTING ARREST,2020,1432925.55724779,611737.341295359,20074464.0,25.0,39.3456,-76.5736,202511,0.0,6
4532,TRASPASING,2018,1444689.46551474,606477.025049343,18118210.0,20.0,39.331,-76.5321,143536,0.0,7
4533,TREPASS,2018,1425416.27869421,589229.820852613,18179557.0,58.0,39.2839,-76.6005,24873,0.0,11
4534,TREPASS PUB AGNCY DUR HRS,2019,0.0,0.0,19077523.0,23.0,0.0,0.0,209655,0.0,5
4535,TREPASSING,2019,1417703.79598891,585518.452266867,19153775.0,41.0,39.2738,-76.6278,55607,0.0,10
4536,TREPASSING/ HOLDING AGAINST WI,2018,1422596.87214144,613111.70829176,18159115.0,22.0,39.3495,-76.6101,60467,0.0,10
4537,TRESOASSING,2018,1404209.45152442,598725.115911695,18129466.0,49.0,39.3102,-76.6753,120566,0.0,8
4538,TRESPASS,2018,21314605.81542091,8836934.498855371,271366983.0,567.0,589.2551,-1149.2429,2898596,0.0,89
4539,TRESPASS,2019,19856338.133857258,8261679.494625825,286446612.0,606.0,550.0099,-1072.7583,2560585,0.0,102
4540,TRESPASS,2020,47692698.79610488,5585159.416449473,241048812.0,378.0,432.2677,-842.8087,2325875,0.0,70
4541,TRESPASS,2021,2816532.08405344,1199446.8425393752,42251612.0,58.0,78.6258,-153.3219,193041,0.0,18
4542,TRESPASS,2022,4295725.07402456,1779836.690370279,66249731.0,95.0,117.88480000000001,-229.73250000000002,491410,0.0,20
4543,TRESPASS-POSTED PROPERTY,2019,0.0,0.0,95468500.0,174.0,0.0,0.0,878457,0.0,32
4544,TRESPASS-POSTED PROPERTY,2021,0.0,0.0,42276704.0,99.0,0.0,0.0,140327,0.0,20
4545,TRESPASS/ DEADLY WEAPON,2018,1415678.97667251,596291.643527092,18154586.0,42.0,39.3034,-76.6348,70194,0.0,10
4546,TRESPASS: PRIVATE PROPERTY,2018,0.0,0.0,325766783.0,695.0,0.0,0.0,3253801,0.0,115
4547,TRESPASS: PRIVATE PROPERTY,2019,0.0,0.0,229240587.0,400.0,0.0,0.0,1879556,0.0,86
4548,TRESPASS: PRIVATE PROPERTY,2020,0.0,0.0,401386835.0,706.0,0.0,0.0,4472381,0.0,99
4549,TRESPASS: PRIVATE PROPERTY,2021,0.0,0.0,147666908.0,259.0,0.0,0.0,1143719,0.0,48
4550,TRESPASS: PRIVATE PROPERTY,2022,0.0,0.0,242809632.0,439.0,0.0,0.0,2066128,0.0,68
4551,TRESPASSIN,2018,1424843.73824801,584200.883138543,18023779.0,37.0,39.2701,-76.6026,320685,0.0,2
4552,TRESPASSING,2018,244922431.83925077,44866573.116285115,1574108134.0,3150.0,3222.2304,-6282.1014,16504379,0.0,527
4553,TRESPASSING,2019,264296333.10758898,53211673.47166327,1908526388.0,3694.0,3772.4747,-7356.5635,19310011,0.0,596
4554,TRESPASSING,2020,45340667.41484707,19070513.223091066,661792372.0,1179.0,1257.6785,-2452.1762,8393381,0.0,129
4555,TRESPASSING,2021,43391685.766246065,3796773.895874579,190021465.0,308.0,314.3595,-613.095,1088186,0.0,75
4556,TRESPASSING,2022,56233529.058910064,9160117.841790488,397634726.0,699.0,668.0799000000001,-1302.4523,2657910,0.0,135
4557,TRESPASSING/CDS VIOLATION,2019,1405994.56907327,598039.476439651,19169093.0,49.0,39.3083,-76.669,27408,0.0,11
4558,TRESPPASING,2018,1420593.11087485,605381.312850125,18184134.0,58.0,39.3283,-76.6173,15313,0.0,12
4559,TRESS PASSING,2018,1430656.46156565,594643.985950324,18134134.0,44.0,39.2987,-76.5819,111477,0.0,8
4560,TRESSPASING,2019,32070835.9419795,-948896.130248216,19010118.0,33.0,0.0,0.0,341802,0.0,1
4561,TRESSPASS,2018,1434314.53468932,593094.778085497,18110334.0,25.0,39.2944,-76.569,158912,0.0,7
4562,TRESSPASS,2019,2845922.32156564,1207547.3665409,38109324.0,81.0,78.6477,-153.2179,507380,0.0,8
4563,TRESSPASS/THEFT,2019,1410111.46136992,601842.805085862,19024471.0,31.0,39.3187,-76.6544,313825,0.0,2
4564,TRESSPASSING,2018,57571628.52247292,9801035.69076825,343660140.0,627.0,707.5067,-1379.3606,3803045,0.0,109
4565,TRESSPASSING,2019,26919555.53862884,11307379.462736301,362377943.0,796.0,746.7034,-1455.985,4148287,0.0,97
4566,TRESSPASSING,2020,7116102.56629489,2990653.1261654664,100105259.0,153.0,196.5418,-383.04060000000004,1580408,0.0,9
4567,TRESSPASSING,2021,1410111.46136992,601842.805085862,21151173.0,37.0,39.3187,-76.6544,38839,0.0,11
4568,TRESSPASSING,2022,1419915.24995425,591537.43957556,22121851.0,42.0,39.2903,-76.6199,77023,0.0,10
4569,TRESSPASSING/DISORDERLY,2019,1417478.35454408,585262.570386124,19058486.0,35.0,39.2731,-76.6286,246931,0.0,4
4570,U/U LIVESTOCK MV ETC,2018,0.0,0.0,54300984.0,119.0,0.0,0.0,529595,0.0,20
4571,U/U MOTOR VEHICLE,2021,1407532.32783818,603071.580532622,21155282.0,39.0,39.3221,-76.6635,30136,0.0,11
4572,UARMED ROBBERY,2019,1432483.41328542,603430.574128402,19099415.0,20.0,39.3228,-76.5753,165072,0.0,7
4573,UARMED ROBBERY,2021,1413183.34516745,597665.881180977,21015029.0,44.0,39.3072,-76.6436,332294,0.0,1
4574,UMARMED ROBBERY,2022,1419998.18662234,592011.29168887,22089868.0,41.0,39.2916,-76.6196,151608,0.0,7
4575,UN ARMED ROBBERY,2018,1430041.08542325,599266.998129312,18102369.0,45.0,39.3114,-76.584,174931,0.0,6
4576,UN-ARMED CAR JACKING,2020,1415422.98615076,596618.434039834,20148267.0,24.0,39.3043,-76.6357,78187,0.0,10
4577,UN-ARMED ROBBERY,2019,32070835.9419795,-948896.130248216,19148656.0,25.0,0.0,0.0,65272,0.0,10
4578,UNARMED ATTEMPT ROBBERY,2022,1434347.82433247,592038.647961676,22046864.0,28.0,39.2915,-76.5689,246831,0.0,4
4579,UNARMED CAR JACKING,2019,1437389.25632512,589357.83863033,19083886.0,39.0,39.2841,-76.5582,196246,0.0,6
4580,UNARMED CAR JACKING,2021,1413491.12262046,591329.372223901,21138646.0,32.0,39.2898,-76.6426,70976,0.0,10
4581,UNARMED CARJACKING,2018,1413172.62079586,578652.801220969,18002533.0,16.0,39.255,-76.6439,357879,0.0,1
4582,UNARMED CARJACKING,2019,5673046.40481598,2348754.6773935948,76496352.0,74.0,157.1135,-306.5032,461211,0.0,34
4583,UNARMED CARJACKING,2020,33490303.01347846,-372148.43740810093,40224741.0,37.0,39.2497,-76.6217,275345,0.0,16
4584,UNARMED COMM ROBBERY,2021,1429094.0532767,589683.260302724,21128778.0,35.0,39.2851,-76.5875,95078,0.0,9
4585,UNARMED COMM ROBBERY,2022,1423147.75499291,590167.005004887,22135609.0,51.0,39.2865,-76.6085,44245,0.0,11
